time, signal, pulse_flag
37008, 3.02, 0
37012, 3.36, 0
37016, 2.88, 0
37020, 2.26, 0
37023, 2.07, 0
37027, 2.15, 0
37031, 1.71, 0
37036, 0.67, 0
37040, -0.20, 0
37044, -0.37, 0
37048, -0.04, 0
37052, -0.09, 0
37056, -0.69, 0
37060, -1.15, 0
37064, -1.06, 0
37068, -0.65, 0
37071, -0.79, 0
37075, -1.56, 0
37080, -2.25, 0
37084, -2.36, 0
37088, -2.08, 0
37092, -2.23, 0
37096, -2.83, 0
37100, -3.19, 0
37104, -2.89, 0
37108, -2.23, 0
37112, -2.08, 0
37116, -2.52, 0
37120, -2.83, 0
37124, -2.57, 0
37128, -1.97, 0
37132, -1.83, 0
37136, -2.14, 0
37140, -2.18, 0
37144, -1.52, 0
37148, -0.54, 0
37152, -0.13, 0
37156, -0.36, 0
37160, -0.49, 0
37164, -0.06, 0
37168, 0.64, 0
37172, 0.77, 0
37176, 0.32, 0
37180, 0.05, 0
37184, 0.42, 0
37188, 1.09, 0
37192, 1.17, 0
37196, 0.66, 0
37200, 0.33, 0
37204, 0.70, 0
37208, 1.44, 0
37212, 1.64, 0
37216, 1.27, 0
37220, 1.02, 0
37224, 1.28, 0
37228, 1.70, 0
37232, 1.39, 0
37236, 0.34, 0
37240, -0.69, 0
37244, -1.30, 0
37249, -1.70, 0
37253, -2.61, 0
37256, -3.84, 0
37260, -4.57, 0
37264, -4.42, 0
37268, -3.75, 0
37272, -3.46, 0
37276, -3.54, 0
37280, -3.27, 0
37284, -2.36, 0
37288, -1.23, 0
37293, -0.80, 0
37297, -1.00, 0
37300, -1.03, 0
37304, -0.52, 0
37308, 0.16, 0
37312, 0.19, 0
37316, -0.35, 0
37320, -0.64, 0
37324, -0.30, 0
37328, 0.28, 0
37332, 0.27, 0
37337, -0.21, 0
37341, -0.34, 0
37345, 0.20, 0
37348, 0.94, 0
37352, 1.02, 0
37356, 0.56, 0
37360, 0.40, 0
37364, 0.91, 0
37368, 1.62, 0
37372, 1.69, 0
37377, 1.21, 0
37381, 1.02, 0
37385, 1.45, 0
37389, 2.02, 0
37393, 1.92, 0
37396, 1.32, 0
37400, 1.09, 0
37404, 1.57, 0
37408, 2.23, 0
37412, 2.23, 0
37416, 1.71, 0
37421, 1.55, 0
37425, 2.06, 0
37429, 2.72, 0
37433, 2.66, 0
37437, 2.05, 0
37440, 1.77, 0
37444, 2.15, 0
37448, 2.67, 0
37452, 2.51, 0
37456, 1.87, 0
37460, 1.64, 0
37465, 2.12, 0
37469, 2.75, 0
37473, 2.67, 0
37477, 2.07, 0
37481, 1.83, 0
37484, 2.25, 0
37488, 2.78, 0
37492, 2.58, 0
37496, 1.86, 0
37500, 1.50, 0
37505, 1.76, 0
37509, 2.09, 0
37513, 1.70, 0
37517, 0.83, 0
37521, 0.30, 0
37525, 0.36, 0
37529, 0.49, 0
37532, -0.06, 0
37536, -1.03, 0
37540, -1.58, 0
37544, -1.45, 0
37549, -1.15, 0
37553, -1.43, 0
37557, -2.08, 0
37561, -2.26, 0
37565, -1.80, 0
37569, -1.22, 0
37573, -1.30, 0
37577, -1.75, 0
37580, -1.75, 0
37584, -1.11, 0
37588, -0.43, 0
37593, -0.47, 0
37597, -0.92, 0
37601, -0.91, 0
37605, -0.25, 0
37609, 0.46, 0
37613, 0.44, 0
37617, -0.00, 0
37621, -0.01, 0
37624, 0.60, 0
37628, 1.18, 0
37633, 0.97, 0
37637, 0.24, 0
37641, -0.15, 0
37645, -0.00, 0
37649, 0.16, 0
37653, -0.33, 0
37657, -1.16, 0
37661, -1.53, 0
37665, -1.28, 0
37669, -0.97, 0
37672, -1.28, 0
37677, -1.90, 0
37681, -2.02, 0
37685, -1.51, 0
37689, -0.97, 0
37693, -1.10, 0
37697, -1.64, 0
37701, -1.88, 0
37705, -1.64, 0
37709, -1.46, 0
37713, -1.93, 0
37716, -2.66, 0
37721, -2.84, 0
37725, -2.33, 0
37729, -1.76, 0
37733, -1.79, 0
37737, -2.07, 0
37741, -1.83, 0
37745, -0.97, 0
37749, -0.19, 0
37753, -0.16, 0
37757, -0.50, 0
37761, -0.39, 0
37765, 0.30, 0
37769, 0.87, 0
37773, 0.70, 0
37777, 0.24, 0
37781, 0.36, 0
37785, 1.16, 0
37789, 1.89, 0
37793, 1.82, 0
37797, 1.35, 0
37801, 1.32, 0
37806, 1.86, 0
37809, 2.26, 0
37813, 1.87, 0
37817, 1.10, 0
37821, 0.83, 0
37825, 1.19, 0
37829, 1.48, 0
37833, 1.09, 0
37837, 0.39, 0
37841, 0.22, 0
37846, 0.67, 0
37850, 1.05, 0
37854, 0.72, 0
37857, 0.12, 0
37861, 0.04, 0
37865, 0.58, 0
37869, 1.00, 0
37873, 0.69, 0
37877, 0.08, 0
37881, -0.06, 0
37885, 0.38, 0
37890, 0.70, 0
37894, 0.31, 0
37898, -0.39, 0
37901, -0.67, 0
37905, -0.43, 0
37909, -0.34, 0
37913, -0.94, 0
37917, -1.82, 0
37921, -2.40, 0
37925, -2.59, 0
37929, -2.91, 0
37934, -3.95, 0
37938, -5.39, 0
37942, -6.85, 0
37946, -8.09, 0
37949, -9.37, 0
37953, -10.68, 0
37957, -11.23, 0
37961, -10.43, 0
37965, -8.45, 0
37969, -6.34, 0
37974, -4.88, 0
37978, -3.77, 0
37982, -2.47, 0
37986, -1.00, 0
37990, -0.10, 0
37994, -0.12, 0
37997, -0.40, 0
38001, -0.06, 0
38005, 0.95, 0
38009, 1.80, 0
38013, 1.98, 0
38018, 1.99, 0
38022, 2.58, 0
38026, 3.69, 0
38030, 4.47, 0
38034, 4.43, 0
38038, 4.19, 0
38041, 5.23, 0
38046, 8.43, 1
38049, 13.80, 0
38053, 21.17, 0
38057, 30.61, 0
38062, 41.74, 0
38066, 52.80, 0
38070, 61.32, 0
38074, 65.68, 0
38078, 66.20, 0
38082, 64.16, 0
38086, 60.33, 0
38089, 54.81, 0
38093, 48.01, 0
38097, 41.29, 0
38102, 36.02, 0
38106, 32.30, 0
38110, 29.14, 0
38114, 25.82, 0
38118, 22.73, 0
38122, 20.56, 0
38126, 19.04, 0
38130, 17.12, 0
38134, 14.26, 0
38137, 11.14, 0
38141, 8.68, 0
38146, 6.98, 0
38150, 5.19, 0
38154, 2.85, 0
38158, 0.49, 0
38162, -1.31, 0
38166, -2.53, 0
38170, -3.79, 0
38174, -5.74, 0
38177, -8.32, 0
38181, -11.28, 0
38185, -14.28, 0
38190, -17.22, 0
38194, -19.57, 0
38198, -20.29, 0
38202, -18.97, 0
38206, -16.11, 0
38210, -13.08, 0
38214, -10.72, 0
38218, -8.78, 0
38222, -6.87, 0
38225, -5.10, 0
38230, -4.18, 0
38234, -4.19, 0
38238, -4.30, 0
38242, -3.71, 0
38246, -2.53, 0
38250, -1.62, 0
38254, -1.30, 0
38258, -0.95, 0
38262, 0.10, 0
38266, 1.50, 0
38269, 2.55, 0
38274, 3.67, 0
38278, 6.72, 0
38282, 13.35, 0
38286, 23.24, 0
38290, 34.36, 1
38294, 44.63, 0
38298, 53.18, 0
38302, 59.67, 0
38306, 63.37, 0
38310, 63.39, 0
38315, 59.98, 0
38318, 54.84, 0
38322, 49.83, 0
38326, 45.55, 0
38330, 41.51, 0
38334, 37.48, 0
38338, 34.18, 0
38342, 32.25, 0
38346, 31.20, 0
38350, 29.75, 0
38354, 27.31, 0
38359, 24.50, 0
38362, 22.08, 0
38366, 19.98, 0
38370, 17.44, 0
38374, 14.14, 0
38378, 10.78, 0
38382, 7.93, 0
38386, 5.47, 0
38390, 2.54, 0
38394, -1.05, 0
38398, -4.44, 0
38403, -6.82, 0
38406, -8.14, 0
38410, -9.21, 0
38414, -10.34, 0
38418, -11.01, 0
38422, -10.79, 0
38426, -9.95, 0
38430, -9.47, 0
38434, -9.66, 0
38438, -9.88, 0
38443, -9.54, 0
38447, -8.75, 0
38451, -8.40, 0
38454, -8.69, 0
38458, -8.93, 0
38462, -8.51, 0
38466, -7.60, 0
38470, -7.13, 0
38474, -7.38, 0
38478, -7.66, 0
38482, -7.39, 0
38487, -6.72, 0
38491, -6.55, 0
38495, -7.08, 0
38498, -7.60, 0
38502, -7.57, 0
38506, -7.12, 0
38510, -7.13, 0
38514, -7.81, 0
38518, -8.46, 0
38522, -8.52, 0
38526, -8.10, 0
38531, -8.09, 0
38535, -8.63, 0
38539, -9.01, 0
38543, -8.76, 0
38546, -8.07, 0
38550, -7.86, 0
38554, -8.27, 0
38558, -8.58, 0
38562, -8.28, 0
38566, -7.56, 0
38571, -7.36, 0
38575, -7.81, 0
38579, -8.20, 0
38583, -7.99, 0
38587, -7.36, 0
38590, -7.18, 0
38594, -7.54, 0
38598, -7.69, 0
38602, -7.15, 0
38606, -6.18, 0
38610, -5.74, 0
38615, -5.97, 0
38619, -6.15, 0
38623, -5.76, 0
38627, -5.05, 0
38631, -4.89, 0
38635, -5.37, 0
38638, -5.73, 0
38642, -5.48, 0
38646, -4.89, 0
38650, -4.86, 0
38654, -5.46, 0
38659, -5.93, 0
38663, -5.81, 0
38667, -5.35, 0
38671, -5.41, 0
38675, -6.02, 0
38679, -6.39, 0
38682, -6.05, 0
38686, -5.32, 0
38690, -5.10, 0
38694, -5.47, 0
38699, -5.68, 0
38703, -5.29, 0
38707, -4.60, 0
38711, -4.50, 0
38715, -4.99, 0
38719, -5.30, 0
38723, -4.94, 0
38727, -4.25, 0
38730, -4.11, 0
38734, -4.53, 0
38738, -4.76, 0
38743, -4.35, 0
38747, -3.69, 0
38751, -3.63, 0
38755, -4.15, 0
38759, -4.44, 0
38763, -4.02, 0
38767, -3.27, 0
38771, -3.10, 0
38774, -3.54, 0
38778, -3.81, 0
38782, -3.48, 0
38787, -2.91, 0
38791, -2.98, 0
38795, -3.62, 0
38799, -4.02, 0
38803, -3.76, 0
38807, -3.21, 0
38811, -3.26, 0
38815, -3.84, 0
38819, -4.13, 0
38822, -3.77, 0
38827, -3.15, 0
38831, -3.15, 0
38835, -3.71, 0
38839, -3.99, 0
38843, -3.59, 0
38847, -2.93, 0
38851, -2.88, 0
38855, -3.39, 0
38859, -3.61, 0
38863, -3.20, 0
38866, -2.60, 0
38871, -2.66, 0
38875, -3.29, 0
38879, -3.66, 0
38883, -3.42, 0
38887, -3.00, 0
38891, -3.22, 0
38895, -3.92, 0
38899, -4.24, 0
38903, -3.84, 0
38907, -3.19, 0
38912, -3.19, 0
38915, -3.68, 0
38919, -3.84, 0
38923, -3.35, 0
38927, -2.70, 0
38931, -2.75, 0
38935, -3.34, 0
38939, -3.60, 0
38943, -3.22, 0
38947, -2.70, 0
38951, -2.86, 0
38956, -3.51, 0
38959, -3.78, 0
38963, -3.35, 0
38967, -2.76, 0
38971, -2.86, 0
38975, -3.49, 0
38979, -3.78, 0
38983, -3.44, 0
38987, -2.94, 0
38991, -3.14, 0
38995, -3.84, 0
39000, -4.18, 0
39003, -3.92, 0
39007, -3.53, 0
39011, -3.82, 0
39015, -4.55, 0
39019, -4.82, 0
39023, -4.37, 0
39027, -3.73, 0
39031, -3.75, 0
39035, -4.23, 0
39040, -4.29, 0
39044, -3.70, 0
39048, -3.01, 0
39051, -3.06, 0
39055, -3.61, 0
39059, -3.76, 0
39063, -3.28, 0
39067, -2.69, 0
39071, -2.82, 0
39075, -3.39, 0
39079, -3.47, 0
39084, -2.84, 0
39088, -2.09, 0
39092, -2.08, 0
39096, -2.59, 0
39099, -2.73, 0
39103, -2.29, 0
39107, -1.83, 0
39111, -2.12, 0
39115, -2.82, 0
39119, -3.02, 0
39123, -2.51, 0
39128, -1.90, 0
39132, -2.01, 0
39136, -2.58, 0
39140, -2.71, 0
39143, -2.18, 0
39147, -1.61, 0
39151, -1.78, 0
39155, -2.40, 0
39159, -2.55, 0
39163, -2.02, 0
39168, -1.45, 0
39172, -1.60, 0
39176, -2.19, 0
39180, -2.32, 0
39184, -1.80, 0
39187, -1.27, 0
39191, -1.50, 0
39195, -2.15, 0
39199, -2.35, 0
39203, -1.90, 0
39207, -1.43, 0
39212, -1.69, 0
39216, -2.35, 0
39220, -2.54, 0
39224, -2.08, 0
39228, -1.60, 0
39232, -1.83, 0
39235, -2.39, 0
39239, -2.43, 0
39243, -1.78, 0
39247, -1.14, 0
39251, -1.28, 0
39256, -1.84, 0
39260, -1.94, 0
39264, -1.41, 0
39268, -0.91, 0
39272, -1.16, 0
39276, -1.78, 0
39279, -1.92, 0
39283, -1.42, 0
39287, -0.98, 0
39291, -1.30, 0
39296, -2.02, 0
39300, -2.27, 0
39304, -1.90, 0
39308, -1.55, 0
39312, -1.89, 0
39316, -2.49, 0
39320, -2.50, 0
39324, -1.80, 0
39327, -1.13, 0
39331, -1.23, 0
39335, -1.72, 0
39340, -1.76, 0
39344, -1.22, 0
39348, -0.78, 0
39352, -1.13, 0
39356, -1.82, 0
39360, -2.01, 0
39364, -1.54, 0
39368, -1.13, 0
39371, -1.43, 0
39375, -2.00, 0
39379, -2.07, 0
39384, -1.53, 0
39388, -1.13, 0
39392, -1.49, 0
39396, -2.18, 0
39400, -2.33, 0
39404, -1.80, 0
39408, -1.31, 0
39412, -1.54, 0
39416, -2.06, 0
39419, -2.07, 0
39424, -1.46, 0
39428, -0.96, 0
39432, -1.22, 0
39436, -1.78, 0
39440, -1.84, 0
39444, -1.33, 0
39448, -0.98, 0
39452, -1.38, 0
39456, -2.04, 0
39460, -2.16, 0
39463, -1.64, 0
39468, -1.23, 0
39472, -1.53, 0
39476, -2.10, 0
39480, -2.15, 0
39484, -1.60, 0
39488, -1.21, 0
39492, -1.56, 0
39496, -2.17, 0
39500, -2.25, 0
39504, -1.71, 0
39508, -1.30, 0
39512, -1.61, 0
39516, -2.14, 0
39520, -2.15, 0
39524, -1.56, 0
39528, -1.14, 0
39532, -1.49, 0
39536, -2.08, 0
39540, -2.14, 0
39544, -1.59, 0
39548, -1.19, 0
39553, -1.52, 0
39556, -2.06, 0
39560, -2.06, 0
39564, -1.47, 0
39568, -1.07, 0
39572, -1.41, 0
39576, -1.97, 0
39580, -1.96, 0
39584, -1.35, 0
39588, -0.94, 0
39592, -1.26, 0
39597, -1.83, 0
39601, -1.89, 0
39604, -1.38, 0
39608, -1.10, 0
39612, -1.52, 0
39616, -2.11, 0
39620, -2.08, 0
39624, -1.43, 0
39628, -0.97, 0
39632, -1.26, 0
39636, -1.76, 0
39641, -1.73, 0
39645, -1.11, 0
39649, -0.74, 0
39652, -1.10, 0
39656, -1.65, 0
39660, -1.64, 0
39664, -1.04, 0
39668, -0.70, 0
39672, -1.08, 0
39676, -1.63, 0
39681, -1.61, 0
39685, -1.00, 0
39689, -0.67, 0
39693, -1.06, 0
39696, -1.61, 0
39700, -1.57, 0
39704, -0.95, 0
39708, -0.63, 0
39712, -1.06, 0
39716, -1.63, 0
39720, -1.62, 0
39725, -1.01, 0
39729, -0.69, 0
39733, -1.09, 0
39737, -1.66, 0
39740, -1.65, 0
39744, -1.08, 0
39748, -0.79, 0
39752, -1.21, 0
39756, -1.74, 0
39760, -1.65, 0
39764, -0.98, 0
39769, -0.62, 0
39773, -0.99, 0
39777, -1.49, 0
39781, -1.40, 0
39785, -0.77, 0
39788, -0.48, 0
39792, -0.94, 0
39796, -1.51, 0
39800, -1.50, 0
39804, -0.92, 0
39809, -0.67, 0
39813, -1.16, 0
39817, -1.73, 0
39821, -1.68, 0
39825, -1.06, 0
39829, -0.75, 0
39832, -1.17, 0
39836, -1.67, 0
39840, -1.58, 0
39844, -0.94, 0
39848, -0.65, 0
39853, -1.10, 0
39857, -1.63, 0
39861, -1.55, 0
39865, -0.91, 0
39869, -0.63, 0
39873, -1.07, 0
39877, -1.58, 0
39880, -1.46, 0
39884, -0.78, 0
39888, -0.46, 0
39892, -0.88, 0
39897, -1.38, 0
39901, -1.28, 0
39905, -0.66, 0
39909, -0.45, 0
39913, -0.98, 0
39917, -1.56, 0
39921, -1.52, 0
39925, -0.93, 0
39928, -0.71, 0
39932, -1.20, 0
39937, -1.69, 0
39941, -1.54, 0
39945, -0.82, 0
39949, -0.49, 0
39953, -0.88, 0
39957, -1.30, 0
39961, -1.14, 0
39965, -0.50, 0
39969, -0.30, 0
39972, -0.81, 0
39976, -1.32, 0
39981, -1.21, 0
39985, -0.60, 0
39989, -0.44, 0
39993, -0.98, 0
39997, -1.49, 0
40001, -1.33, 0
40005, -0.65, 0
40009, -0.38, 0
40013, -0.80, 0
40016, -1.19, 0
40020, -0.95, 0
40025, -0.25, 0
40029, -0.03, 0
40033, -0.53, 0
40037, -1.03, 0
40041, -0.94, 0
40045, -0.41, 0
40049, -0.32, 0
40053, -0.89, 0
40057, -1.37, 0
40061, -1.21, 0
40065, -0.59, 0
40069, -0.42, 0
40073, -0.90, 0
40077, -1.28, 0
40081, -1.01, 0
40085, -0.30, 0
40089, -0.08, 0
40093, -0.55, 0
40097, -0.96, 0
40101, -0.75, 0
40105, -0.16, 0
40109, -0.08, 0
40113, -0.68, 0
40117, -1.20, 0
40121, -1.07, 0
40125, -0.51, 0
40129, -0.42, 0
40133, -0.94, 0
40137, -1.29, 0
40141, -0.95, 0
40145, -0.17, 0
40150, 0.09, 0
40154, -0.32, 0
40157, -0.65, 0
40161, -0.40, 0
40165, 0.18, 0
40169, 0.21, 0
40173, -0.43, 0
40177, -0.93, 0
40181, -0.78, 0
40185, -0.23, 0
40189, -0.19, 0
40194, -0.77, 0
40198, -1.21, 0
40201, -1.01, 0
40205, -0.42, 0
40209, -0.36, 0
40213, -0.88, 0
40217, -1.21, 0
40221, -0.89, 0
40225, -0.22, 0
40229, -0.11, 0
40233, -0.56, 0
40238, -0.81, 0
40242, -0.40, 0
40246, 0.32, 0
40249, 0.40, 0
40253, -0.20, 0
40257, -0.70, 0
40261, -0.58, 0
40265, -0.14, 0
40269, -0.24, 0
40273, -0.90, 0
40278, -1.31, 0
40282, -1.01, 0
40286, -0.35, 0
40290, -0.25, 0
40293, -0.71, 0
40297, -0.97, 0
40301, -0.60, 0
40305, 0.03, 0
40309, 0.03, 0
40313, -0.56, 0
40317, -0.92, 0
40322, -0.62, 0
40326, -0.02, 0
40330, -0.01, 0
40334, -0.56, 0
40337, -0.86, 0
40341, -0.51, 0
40345, 0.09, 0
40349, 0.04, 0
40353, -0.57, 0
40357, -0.93, 0
40361, -0.62, 0
40366, -0.03, 0
40370, -0.04, 0
40374, -0.60, 0
40378, -0.87, 0
40382, -0.48, 0
40385, 0.12, 0
40389, 0.06, 0
40393, -0.51, 0
40397, -0.76, 0
40401, -0.31, 0
40406, 0.37, 0
40410, 0.39, 0
40414, -0.18, 0
40418, -0.50, 0
40422, -0.19, 0
40426, 0.31, 0
40430, 0.15, 0
40433, -0.53, 0
40437, -0.89, 0
40441, -0.56, 0
40445, -0.02, 0
40450, -0.11, 0
40454, -0.69, 0
40458, -0.91, 0
40462, -0.46, 0
40466, 0.19, 0
40470, 0.12, 0
40474, -0.48, 0
40477, -0.74, 0
40481, -0.31, 0
40485, 0.30, 0
40489, 0.25, 0
40494, -0.30, 0
40498, -0.52, 0
40502, -0.11, 0
40506, 0.42, 0
40510, 0.24, 0
40514, -0.46, 0
40518, -0.79, 0
40521, -0.43, 0
40525, 0.11, 0
40529, -0.02, 0
40534, -0.63, 0
40538, -0.88, 0
40542, -0.49, 0
40546, 0.02, 0
40550, -0.17, 0
40554, -0.82, 0
40558, -1.04, 0
40562, -0.56, 0
40566, 0.07, 0
40569, -0.01, 0
40573, -0.59, 0
40578, -0.79, 0
40582, -0.34, 0
40586, 0.20, 0
40590, 0.01, 0
40594, -0.68, 0
40598, -0.97, 0
40602, -0.61, 0
40606, -0.15, 0
40610, -0.39, 0
40614, -1.07, 0
40617, -1.29, 0
40622, -0.82, 0
40626, -0.23, 0
40630, -0.34, 0
40634, -0.91, 0
40638, -1.06, 0
40642, -0.57, 0
40646, -0.02, 0
40650, -0.20, 0
40654, -0.84, 0
40658, -1.01, 0
40662, -0.52, 0
40666, 0.04, 0
40670, -0.12, 0
40674, -0.74, 0
40678, -0.93, 0
40682, -0.48, 0
40686, 0.01, 0
40690, -0.23, 0
40694, -0.89, 0
40698, -1.12, 0
40702, -0.70, 0
40706, -0.22, 0
40710, -0.45, 0
40714, -1.11, 0
40718, -1.30, 0
40722, -0.83, 0
40726, -0.30, 0
40730, -0.46, 0
40734, -1.01, 0
40738, -1.09, 0
40742, -0.53, 0
40747, 0.02, 0
40751, -0.19, 0
40754, -0.86, 0
40758, -1.13, 0
40762, -0.79, 0
40766, -0.44, 0
40770, -0.77, 0
40774, -1.42, 0
40778, -1.54, 0
40782, -0.98, 0
40786, -0.38, 0
40791, -0.51, 0
40795, -1.04, 0
40798, -1.14, 0
40802, -0.62, 0
40806, -0.12, 0
40810, -0.33, 0
40814, -0.90, 0
40818, -0.99, 0
40822, -0.44, 0
40826, 0.06, 0
40830, -0.17, 0
40835, -0.77, 0
40839, -0.88, 0
40843, -0.34, 0
40846, 0.18, 0
40850, -0.03, 0
40854, -0.58, 0
40858, -0.62, 0
40862, 0.00, 0
40866, 0.58, 0
40870, 0.37, 0
40875, -0.27, 0
40879, -0.52, 0
40883, -0.21, 0
40887, 0.03, 0
40890, -0.42, 0
40894, -1.11, 0
40898, -1.19, 0
40902, -0.54, 0
40906, 0.09, 0
40910, -0.00, 0
40914, -0.47, 0
40919, -0.48, 0
40923, 0.07, 0
40927, 0.50, 0
40931, 0.15, 0
40935, -0.53, 0
40938, -0.72, 0
40942, -0.27, 0
40946, 0.11, 0
40950, -0.20, 0
40954, -0.77, 0
40958, -0.77, 0
40963, -0.14, 0
40967, 0.40, 0
40971, 0.16, 0
40975, -0.42, 0
40979, -0.55, 0
40982, -0.09, 0
40986, 0.26, 0
40990, -0.12, 0
40994, -0.76, 0
40998, -0.86, 0
41003, -0.32, 0
41007, 0.10, 0
41011, -0.21, 0
41015, -0.80, 0
41019, -0.87, 0
41023, -0.32, 0
41027, 0.11, 0
41030, -0.21, 0
41034, -0.80, 0
41038, -0.87, 0
41042, -0.32, 0
41047, 0.11, 0
41051, -0.19, 0
41055, -0.74, 0
41059, -0.73, 0
41063, -0.07, 0
41067, 0.44, 0
41071, 0.19, 0
41075, -0.33, 0
41078, -0.34, 0
41082, 0.25, 0
41086, 0.65, 0
41091, 0.28, 0
41095, -0.37, 0
41099, -0.49, 0
41103, -0.00, 0
41107, 0.34, 0
41111, -0.02, 0
41115, -0.60, 0
41119, -0.61, 0
41122, 0.01, 0
41126, 0.46, 0
41131, 0.18, 0
41135, -0.33, 0
41139, -0.30, 0
41143, 0.34, 0
41147, 0.77, 0
41151, 0.42, 0
41155, -0.17, 0
41159, -0.22, 0
41163, 0.34, 0
41167, 0.71, 0
41170, 0.35, 0
41175, -0.21, 0
41179, -0.21, 0
41183, 0.39, 0
41187, 0.78, 0
41191, 0.40, 0
41195, -0.22, 0
41199, -0.30, 0
41203, 0.19, 0
41207, 0.46, 0
41211, 0.00, 0
41214, -0.64, 0
41219, -0.71, 0
41223, -0.17, 0
41227, 0.15, 0
41231, -0.24, 0
41235, -0.79, 0
41239, -0.75, 0
41243, -0.11, 0
41247, 0.28, 0
41251, -0.07, 0
41255, -0.61, 0
41259, -0.61, 0
41263, -0.04, 0
41267, 0.26, 0
41271, -0.18, 0
41275, -0.75, 0
41279, -0.74, 0
41283, -0.15, 0
41287, 0.18, 0
41291, -0.24, 0
41295, -0.85, 0
41299, -0.93, 0
41304, -0.47, 0
41307, -0.27, 0
41311, -0.76, 0
41315, -1.35, 0
41319, -1.34, 0
41323, -0.74, 0
41327, -0.42, 0
41331, -0.81, 0
41335, -1.31, 0
41339, -1.26, 0
41344, -0.65, 0
41348, -0.36, 0
41352, -0.77, 0
41355, -1.26, 0
41359, -1.11, 0
41363, -0.37, 0
41367, 0.06, 0
41371, -0.26, 0
41375, -0.74, 0
41379, -0.69, 0
41383, -0.14, 0
41388, 0.06, 0
41392, -0.46, 0
41396, -1.04, 0
41399, -0.97, 0
41403, -0.29, 0
41407, 0.07, 0
41411, -0.27, 0
41415, -0.67, 0
41419, -0.42, 0
41423, 0.42, 0
41427, 0.89, 0
41432, 0.57, 0
41436, 0.13, 0
41440, 0.27, 0
41443, 0.93, 0
41447, 1.19, 0
41451, 0.67, 0
41455, 0.04, 0
41459, 0.03, 0
41463, 0.56, 0
41467, 0.73, 0
41472, 0.17, 0
41476, -0.43, 0
41480, -0.37, 0
41484, 0.27, 0
41488, 0.56, 0
41491, 0.15, 0
41495, -0.29, 0
41499, -0.08, 0
41503, 0.66, 0
41507, 1.00, 0
41511, 0.61, 0
41516, 0.18, 0
41520, 0.36, 0
41524, 1.04, 0
41528, 1.27, 0
41532, 0.72, 0
41536, 0.12, 0
41539, 0.14, 0
41543, 0.69, 0
41547, 0.84, 0
41551, 0.26, 0
41555, -0.35, 0
41560, -0.34, 0
41564, 0.22, 0
41568, 0.41, 0
41572, -0.03, 0
41576, -0.41, 0
41580, -0.10, 0
41583, 0.71, 0
41587, 1.07, 0
41591, 0.67, 0
41595, 0.23, 0
41600, 0.37, 0
41604, 0.97, 0
41608, 1.09, 0
41612, 0.51, 0
41616, -0.03, 0
41620, 0.11, 0
41624, 0.78, 0
41628, 1.02, 0
41631, 0.58, 0
41635, 0.16, 0
41639, 0.38, 0
41644, 1.05, 0
41648, 1.22, 0
41652, 0.67, 0
41656, 0.12, 0
41660, 0.16, 0
41664, 0.65, 0
41668, 0.67, 0
41672, 0.06, 0
41675, -0.40, 0
41679, -0.10, 0
41683, 0.74, 0
41688, 1.12, 0
41692, 0.78, 0
41696, 0.43, 0
41700, 0.62, 0
41704, 1.17, 0
41708, 1.20, 0
41712, 0.60, 0
41716, 0.18, 0
41719, 0.55, 0
41723, 1.45, 0
41728, 1.92, 1
41732, 1.76, 0
41736, 1.70, 0
41740, 2.28, 0
41744, 3.18, 0
41748, 3.45, 0
41752, 2.95, 0
41756, 2.40, 0
41760, 2.31, 0
41764, 2.44, 0
41767, 1.89, 0
41772, 0.61, 0
41776, -0.58, 0
41780, -1.13, 0
41784, -1.20, 0
41788, -1.60, 0
41792, -2.35, 0
41796, -2.70, 0
41800, -2.24, 0
41804, -1.35, 0
41808, -1.05, 0
41811, -1.45, 0
41816, -1.86, 0
41820, -1.80, 0
41824, -1.48, 0
41828, -1.74, 0
41832, -2.57, 0
41836, -3.18, 0
41840, -3.10, 0
41844, -2.58, 0
41848, -2.52, 0
41852, -2.96, 0
41857, -3.23, 0
41860, -2.94, 0
41864, -2.41, 0
41868, -2.48, 0
41872, -3.08, 0
41876, -3.39, 0
41880, -2.99, 0
41884, -2.21, 0
41888, -1.95, 0
41892, -2.27, 0
41896, -2.40, 0
41901, -1.95, 0
41904, -1.24, 0
41908, -1.12, 0
41912, -1.54, 0
41916, -1.70, 0
41920, -1.21, 0
41924, -0.46, 0
41928, -0.34, 0
41932, -0.80, 0
41936, -1.03, 0
41940, -0.61, 0
41945, 0.08, 0
41949, 0.16, 0
41952, -0.32, 0
41956, -0.58, 0
41960, -0.24, 0
41964, 0.32, 0
41968, 0.22, 0
41972, -0.48, 0
41976, -1.03, 0
41980, -1.08, 0
41985, -0.97, 0
41989, -1.54, 0
41993, -2.85, 0
41996, -4.36, 0
42000, -5.73, 0
42004, -6.98, 0
42008, -8.50, 0
42012, -9.99, 0
42016, -10.93, 0
42020, -10.97, 0
42024, -10.16, 0
42029, -9.05, 0
42033, -7.78, 0
42037, -6.42, 0
42041, -5.42, 0
42044, -4.51, 0
42048, -3.63, 0
42052, -2.37, 0
42056, -0.85, 0
42060, 0.67, 0
42064, 2.30, 0
42068, 4.93, 0
42073, 9.22, 1
42077, 16.23, 0
42081, 24.81, 0
42085, 32.47, 0
42088, 36.16, 0
42092, 34.33, 0
42096, 28.98, 0
